Customer_ID,Age,Income_Level,Employment_Status,Credit_Score,Card_Issuance_Date,Monthly_Spend,Delinquency_Status,Outstanding_Balance,Bank_Name,Region,Delinquency_Reason,Card_Utilization,Regulatory_Change,Net_Growth_Impact
2024,23,Medium,Self-Employed,768,2021-08-19,11080.74,0,16495.75,HDFC,Central,None,45.87,0,0
2025,18,Medium,Unemployed,620,2022-02-05,17254.78,0,72953.56,IDFC First,South,None,32.49,1,1
2026,38,Low,Employed,655,2022-08-18,9328.4,0,20576.55,HDFC,North,None,61.78,0,0
2027,55,Medium,Employed,670,2023-03-25,22319.66,0,69728.92,Federal,West,None,8.61,0,0
2028,49,Low,Employed,753,2022-08-04,12569.12,0,40405.22,Axis,South,None,70.77,0,0
2029,39,High,Employed,584,2022-02-22,54639.78,0,164032.17,HDFC,North,None,15.9,0,0
2030,32,Low,Employed,520,2021-08-16,13174.99,1,39621.75,ICICI,Central,Job Loss,34.47,0,1
2031,45,Low,Unemployed,683,2022-01-31,13750.99,0,17653.6,HDFC,West,None,10.45,0,1
2032,27,Medium,Employed,716,2022-03-10,21139.58,0,16924.2,SBI,North,None,60.5,0,1
2033,41,Low,Employed,701,2021-06-19,6546.44,0,4302.19,SBI,West,None,17.78,0,1
2034,42,Medium,Self-Employed,601,2021-04-20,18788.07,1,28024.76,HDFC,East,Job Loss,29.31,0,0
2035,47,Medium,Employed,597,2022-09-05,16584.78,0,49260.03,RBL,North,None,60.94,0,1
2036,64,High,Employed,661,2022-01-02,68956.28,0,354431.71,SBI,East,None,30.51,0,0
2037,40,Medium,Employed,721,2021-11-20,12418.47,0,54319.15,Kotak Mahindra,South,None,38.57,0,0
2038,31,Low,Employed,664,2022-03-27,13671.54,0,53525.55,ICICI,East,None,51.82,0,0
2039,36,Low,Employed,754,2020-07-20,5591.36,0,7829.78,SBI,Central,None,47.1,0,0
2040,19,Medium,Self-Employed,622,2021-02-01,31047.88,0,109878.42,ICICI,East,None,44.59,0,1
2041,30,Medium,Employed,668,2020-10-16,27270.08,0,71706.34,HDFC,West,None,28.59,0,1
2042,32,Medium,Self-Employed,722,2022-06-27,19607.99,0,22169.3,Others,Central,None,32.33,0,0
2043,31,Low,Self-Employed,657,2022-03-27,9295.73,0,39117.48,IDFC First,West,None,48.8,0,0
2044,38,Low,Self-Employed,660,2022-02-21,2451.87,0,4783.96,HDFC,North,None,34.3,0,1
2045,28,Low,Employed,661,2021-01-07,10887.45,0,46583.25,HDFC,North,None,45.21,0,1
2046,48,Low,Employed,650,2021-08-20,12736.5,0,39963.32,Kotak Mahindra,East,None,1.72,0,0
2047,37,Low,Unemployed,651,2022-02-21,14689.26,0,29030.57,ICICI,Central,None,39.6,0,1
2048,36,Medium,Employed,729,2021-08-21,16751.37,0,18685.26,Axis,Central,None,50.83,0,1
2049,33,Low,Employed,713,2020-03-15,19000.65,0,53134.3,ICICI,Central,None,53.45,0,0
2050,38,Medium,Self-Employed,643,2022-09-08,16823.62,0,62662.59,ICICI,South,None,35.97,0,0
2051,45,Medium,Unemployed,617,2021-01-25,15500.45,0,40518.63,HDFC,Central,None,46.54,1,1
2052,28,Low,Employed,795,2022-06-10,7165.14,0,25261.54,HDFC,West,None,28.0,1,0
2053,30,Medium,Self-Employed,594,2020-10-23,18422.32,0,45934.85,Federal,North,None,68.46,0,1
2054,33,Medium,Employed,813,2021-08-02,5662.3,0,11481.62,IDFC First,South,None,33.24,1,1
2055,23,Medium,Employed,705,2021-01-17,8686.44,0,19260.29,Axis,Central,None,65.59,0,1
2056,28,High,Self-Employed,669,2021-01-28,15564.79,0,46141.72,Kotak Mahindra,East,None,37.96,0,0
2057,32,Low,Unemployed,687,2020-10-19,9175.51,0,18799.85,IDFC First,West,None,16.83,0,1
2058,45,High,Student,535,2020-12-08,69928.34,0,137648.97,Axis,Central,None,36.03,1,0
2059,39,Medium,Employed,782,2020-08-09,13316.72,0,13557.69,HDFC,West,None,20.18,0,0
2060,38,Medium,Self-Employed,791,2023-02-01,18715.55,0,50069.2,Others,North,None,34.72,0,1
2061,45,High,Employed,765,2022-01-21,23844.84,0,48794.13,Axis,South,None,19.67,0,1
2062,35,High,Employed,573,2021-10-01,53204.42,1,61950.46,IDFC First,West,Overspending,35.97,0,0
2063,40,Medium,Self-Employed,725,2021-03-05,22672.36,0,47038.0,HDFC,West,None,59.9,1,0
2064,35,Medium,Employed,798,2021-10-18,29229.19,0,74791.53,Others,East,None,68.92,0,1
2065,39,Medium,Employed,792,2020-10-04,9942.66,0,28479.51,IDFC First,Central,None,27.81,0,0
2066,31,Medium,Employed,615,2021-03-26,19627.05,0,61200.86,HDFC,North,None,54.68,0,1
2067,18,Low,Employed,760,2020-03-13,6830.79,0,18108.82,HDFC,East,None,70.46,0,1
2068,35,Low,Employed,807,2022-07-23,7148.66,0,11951.66,HDFC,East,None,16.8,0,0
2069,51,High,Employed,701,2020-08-21,59899.57,0,173496.72,HDFC,South,None,6.34,0,0
2070,46,Low,Employed,612,2022-05-24,5146.32,0,8802.09,ICICI,North,None,12.41,0,0
2071,46,Low,Employed,749,2022-05-24,5753.46,0,10908.17,RBL,West,None,39.1,1,1
2072,49,Medium,Self-Employed,743,2020-09-06,12084.82,0,21789.74,HDFC,North,None,0.0,1,1
2073,37,Low,Unemployed,621,2020-11-03,18787.82,0,38043.81,HDFC,South,None,63.14,0,1
2074,38,Low,Employed,628,2021-03-23,3235.92,0,10887.81,SBI,North,None,0.0,0,1
2075,30,Medium,Employed,758,2021-03-29,25943.78,0,77789.76,SBI,Central,None,40.07,0,1
2076,33,Medium,Self-Employed,633,2022-05-02,6300.88,0,19825.57,Axis,North,None,46.47,0,0
2077,43,Medium,Employed,723,2021-01-04,24627.02,0,90283.92,Kotak Mahindra,South,None,54.08,1,1
2078,49,Medium,Employed,793,2022-05-05,8517.8,0,11850.79,HDFC,East,None,62.67,1,0
2079,35,Medium,Self-Employed,580,2020-06-25,21518.87,1,54257.29,Axis,West,Overspending,73.03,0,1
2080,32,Medium,Employed,754,2020-11-30,23113.41,0,54481.44,SBI,North,None,48.08,0,0
2081,37,Medium,Employed,687,2020-12-25,19251.98,0,54360.32,ICICI,Central,None,28.32,0,1
2082,43,Medium,Employed,689,2021-10-24,27061.3,0,76002.61,HDFC,Central,None,44.04,1,1
2083,22,High,Employed,730,2021-02-28,49302.71,0,47841.82,SBI,South,None,48.43,0,1
2084,18,Medium,Employed,653,2022-02-02,13170.21,0,49234.35,HDFC,South,None,44.94,0,0
2085,31,Low,Self-Employed,609,2020-04-02,10460.62,0,20577.17,Others,West,None,30.55,0,1
2086,24,Low,Self-Employed,572,2023-04-03,9135.67,0,24578.6,IDFC First,West,None,64.25,0,0
2087,31,Medium,Employed,773,2022-05-18,29571.39,0,86423.98,IDFC First,East,None,32.53,0,1
2088,35,Low,Student,637,2021-02-11,741.21,0,1835.58,ICICI,East,None,37.63,0,0
2089,32,Medium,Self-Employed,714,2021-05-27,21122.9,0,28866.98,HDFC,Central,None,23.4,0,1
2090,51,High,Employed,670,2023-10-27,41911.78,0,110441.2,HDFC,Central,None,58.97,0,1
2091,40,Medium,Employed,630,2020-06-09,16281.8,0,40172.11,SBI,East,None,84.05,0,1
2092,40,Low,Employed,739,2022-12-03,13296.08,0,32647.5,HDFC,North,None,64.14,0,1
2093,43,Medium,Unemployed,649,2021-10-03,12895.14,0,29274.17,Kotak Mahindra,West,None,18.66,0,1
2094,25,Low,Employed,685,2021-08-26,11561.52,0,36697.0,SBI,South,None,23.95,1,1
2095,47,Medium,Self-Employed,698,2021-05-08,12758.42,0,52537.4,Kotak Mahindra,South,None,8.91,0,1
2096,36,Medium,Employed,642,2020-06-19,33260.76,0,142075.5,Kotak Mahindra,North,None,46.44,0,1
2097,43,Low,Employed,763,2022-08-07,10027.73,0,32669.35,SBI,West,None,49.73,0,1
2098,26,High,Employed,777,2022-02-20,8854.37,0,28102.44,Kotak Mahindra,North,None,26.59,0,1
2099,21,Low,Self-Employed,725,2021-03-13,13683.86,0,13124.47,Others,East,None,29.08,0,1
2100,45,High,Employed,677,2020-12-27,51244.37,0,135098.46,HDFC,Central,None,2.46,0,1
2101,40,Low,Employed,703,2021-07-28,8456.67,0,25093.68,ICICI,Central,None,37.84,0,0
2102,27,Low,Employed,794,2022-07-17,4801.06,0,2026.44,IDFC First,South,None,26.12,0,0
2103,28,Low,Unemployed,706,2020-09-11,3730.21,0,16456.38,Kotak Mahindra,West,None,26.29,0,0
2104,48,Low,Self-Employed,799,2020-11-09,10527.02,1,25439.45,SBI,East,Medical,85.88,0,1
2105,25,Medium,Employed,653,2022-08-05,4586.99,0,7507.63,SBI,North,None,53.4,0,1
2106,53,Medium,Student,607,2020-08-14,13233.81,0,19397.15,SBI,West,None,39.56,0,1
2107,27,Medium,Employed,708,2021-10-15,26978.16,0,74147.56,Axis,South,None,44.75,0,1
2108,43,Low,Employed,724,2020-09-07,966.94,0,2820.2,Axis,North,None,29.93,0,0
2109,33,Medium,Employed,691,2022-02-01,6387.86,0,24506.32,ICICI,West,None,59.44,0,1
2110,43,Medium,Employed,676,2020-05-31,25213.16,0,40971.97,SBI,West,None,34.79,0,0
2111,31,Medium,Employed,776,2023-01-07,17336.32,0,42425.06,ICICI,West,None,18.46,0,0
2112,35,Medium,Self-Employed,674,2020-05-12,36647.8,0,85327.69,Axis,Central,None,72.98,1,1
2113,37,Medium,Self-Employed,607,2020-10-27,16948.21,0,34938.44,SBI,North,None,24.43,0,1
2114,26,Low,Self-Employed,614,2020-08-24,244.76,0,428.86,SBI,South,None,81.04,0,1
2115,44,Medium,Self-Employed,694,2021-06-10,31332.62,0,139664.53,Axis,South,None,58.46,0,1
2116,31,Medium,Self-Employed,860,2023-11-06,6703.4,0,22639.38,Axis,North,None,53.66,0,0
2117,34,Medium,Employed,641,2021-09-25,9900.77,0,25732.19,SBI,West,None,20.89,0,0
2118,27,Low,Self-Employed,661,2021-07-16,6321.04,0,18474.42,RBL,North,None,69.48,0,1
2119,18,Low,Employed,844,2021-11-22,8813.11,0,30575.17,HDFC,East,None,87.92,0,0
2120,35,Low,Student,630,2021-08-19,9904.55,0,17838.89,SBI,Central,None,19.82,0,0
2121,61,Low,Employed,727,2020-10-23,12803.24,0,20107.31,Axis,East,None,38.49,0,1
2122,44,Low,Employed,812,2020-10-30,0.0,0,0.0,HDFC,Central,None,22.06,0,1
2123,36,High,Self-Employed,622,2021-07-30,21171.14,0,72863.78,ICICI,North,None,33.32,0,1
2124,34,Medium,Self-Employed,661,2020-10-09,30583.24,0,144559.58,Axis,Central,None,36.89,0,1
2125,37,Medium,Employed,670,2023-01-24,11054.61,0,25374.79,SBI,Central,None,66.01,0,1
2126,42,Low,Employed,608,2020-09-14,7744.85,0,10747.26,HDFC,South,None,11.59,0,0
2127,25,High,Employed,794,2020-05-03,66942.06,0,185716.33,SBI,West,None,55.06,0,1
2128,48,Low,Student,624,2020-06-09,7144.3,0,17036.08,RBL,Central,None,55.26,0,1
2129,44,Medium,Employed,647,2020-10-24,17379.13,1,64524.89,SBI,East,Job Loss,21.84,0,0
2130,44,High,Employed,673,2021-02-01,36798.11,0,96054.37,RBL,South,None,40.85,0,1
2131,41,Medium,Employed,755,2021-02-03,32878.74,0,98690.74,ICICI,Central,None,28.86,0,1
2132,37,High,Employed,706,2020-07-12,7945.04,0,16628.04,HDFC,West,None,42.52,0,0
2133,43,Medium,Employed,652,2021-06-25,37874.6,0,102773.42,ICICI,East,None,77.37,1,1
2134,42,Low,Self-Employed,704,2021-07-20,6868.4,0,8533.56,HDFC,East,None,22.63,0,0
2135,33,Low,Unemployed,678,2020-05-01,6294.06,1,13794.81,ICICI,Central,Overspending,46.0,0,0
2136,31,Low,Employed,698,2020-06-13,3943.16,0,6960.92,Axis,South,None,21.63,0,0
2137,38,Low,Self-Employed,665,2023-01-06,2325.04,0,6356.88,ICICI,West,None,54.54,1,0
2138,52,Medium,Employed,760,2020-12-09,0.0,0,0.0,HDFC,West,None,46.43,0,0
2139,24,Low,Employed,689,2022-10-03,14088.22,0,17648.11,HDFC,Central,None,52.04,0,1
2140,22,High,Employed,796,2022-02-24,0.0,0,0.0,SBI,East,None,29.44,0,0
2141,38,Low,Employed,654,2021-01-31,7742.78,0,22339.83,Others,Central,None,17.26,0,1
2142,37,Medium,Self-Employed,633,2021-05-26,15578.34,0,53913.91,Axis,South,None,8.37,0,1
2143,38,High,Employed,645,2020-06-02,45855.28,0,104276.65,RBL,North,None,40.65,0,0
2144,39,Low,Unemployed,615,2021-10-09,0.0,0,0.0,Axis,North,None,50.74,0,1
2145,34,Medium,Self-Employed,680,2024-04-17,11741.59,1,20048.24,Kotak Mahindra,East,Medical,48.02,0,0
2146,51,Medium,Self-Employed,600,2021-10-31,24747.21,0,71460.65,Axis,West,None,54.97,0,1
2147,20,Low,Student,665,2021-09-17,8922.09,0,25898.69,SBI,East,None,29.31,0,1
2148,28,Medium,Student,693,2020-05-07,13364.23,0,26627.23,SBI,Central,None,38.22,0,1
2149,35,Low,Employed,612,2020-11-17,8516.27,0,19802.55,SBI,South,None,0.0,0,0
2150,20,Medium,Employed,668,2020-04-01,37227.97,0,104673.08,Axis,West,None,37.64,0,0
2151,35,Medium,Employed,734,2022-03-23,30890.59,1,76377.18,RBL,South,Overspending,75.12,0,0
2152,53,Medium,Self-Employed,614,2021-04-03,29718.65,0,75964.95,Axis,North,None,44.01,0,1
2153,37,Medium,Employed,681,2022-05-13,25497.43,0,99744.29,HDFC,East,None,80.29,0,0
2154,39,Low,Student,725,2021-06-24,8907.01,0,10950.3,ICICI,East,None,48.79,0,0
2155,24,Medium,Employed,807,2021-02-10,13163.3,0,28532.83,Kotak Mahindra,West,None,60.09,1,0
2156,30,High,Employed,726,2022-03-31,41112.38,0,164595.69,HDFC,East,None,54.66,0,0
2157,33,High,Employed,689,2022-09-12,79336.61,0,219760.27,Axis,North,None,57.47,0,0
2158,33,Medium,Unemployed,599,2020-12-01,29195.44,0,48486.82,Axis,West,None,46.85,0,1
2159,49,Medium,Employed,754,2022-03-28,16416.92,0,46061.85,HDFC,South,None,57.22,0,1
2160,42,High,Employed,768,2020-12-10,0.0,0,0.0,ICICI,East,None,29.84,0,0
2161,25,Low,Employed,630,2020-11-19,11787.43,1,40809.46,HDFC,East,Job Loss,66.94,0,0
2162,39,Medium,Employed,754,2022-03-01,29362.7,0,97321.51,Kotak Mahindra,East,None,71.47,1,0
2163,41,Low,Employed,663,2020-09-01,5285.43,0,9645.17,IDFC First,East,None,47.95,0,0
2164,48,High,Employed,648,2020-09-13,26641.61,0,69811.24,RBL,North,None,33.07,0,1
2165,52,Medium,Employed,690,2020-04-15,511.21,0,1572.74,SBI,South,None,15.88,1,0
2166,26,Medium,Employed,759,2020-10-29,32558.4,0,55846.07,ICICI,South,None,48.0,0,1
2167,28,Low,Student,678,2021-09-07,5925.15,0,15145.48,Axis,Central,None,39.67,0,0
2168,24,Medium,Student,676,2022-01-20,22607.08,0,18893.88,ICICI,North,None,27.31,0,1
2169,34,Medium,Employed,721,2021-03-06,9012.84,0,23988.11,HDFC,West,None,20.41,0,0
2170,41,Medium,Employed,728,2021-09-06,5522.15,0,14926.36,SBI,North,None,19.02,0,0
2171,46,Low,Employed,693,2021-02-03,15477.84,0,32003.87,SBI,North,None,41.39,0,0
2172,36,Medium,Student,697,2022-08-25,16106.09,0,54153.23,Others,North,None,49.83,1,0
2173,33,Low,Employed,660,2023-07-25,4247.92,0,14988.83,SBI,East,None,50.51,0,0
2174,38,Medium,Employed,739,2020-12-28,49023.98,0,75553.1,ICICI,North,None,100.0,0,1
2175,28,Low,Employed,751,2021-09-18,12925.99,0,46483.63,SBI,East,None,54.69,0,1
2176,57,Low,Employed,741,2022-07-27,4392.61,0,11247.45,HDFC,North,None,62.29,0,1
2177,20,Low,Employed,745,2022-03-28,11685.49,0,20038.46,Kotak Mahindra,North,None,40.23,0,0
2178,38,Low,Self-Employed,707,2020-12-14,0.0,0,0.0,SBI,West,None,12.19,0,0
2179,57,Low,Employed,770,2022-06-26,6404.33,0,16652.82,HDFC,Central,None,31.63,0,1
2180,37,High,Employed,563,2020-08-03,23241.93,0,34361.33,SBI,East,None,76.03,0,1
2181,35,Medium,Employed,751,2021-03-16,24184.95,0,44291.17,ICICI,South,None,23.72,0,1
2182,33,Low,Unemployed,748,2022-10-17,16283.58,0,42437.36,HDFC,South,None,41.82,1,1
2183,35,Medium,Employed,662,2020-08-30,3059.84,0,8990.19,HDFC,North,None,41.01,0,0
2184,50,Medium,Employed,655,2020-11-10,38571.18,0,136674.61,IDFC First,Central,None,71.28,0,1
2185,18,High,Self-Employed,757,2021-12-26,54992.66,0,159454.07,RBL,West,None,51.46,0,1
2186,52,Low,Student,604,2022-01-10,3003.9,0,3932.42,RBL,North,None,52.24,0,0
2187,22,Low,Employed,659,2022-02-07,3099.12,0,5979.49,HDFC,North,None,37.12,0,0
2188,34,High,Employed,710,2020-02-21,25707.48,0,121769.54,Others,East,None,0.0,0,1
2189,32,Low,Employed,652,2021-02-20,3668.09,0,16251.31,Others,North,None,32.21,0,0
2190,42,Low,Unemployed,682,2021-04-29,3824.79,0,10530.78,Kotak Mahindra,West,None,39.62,0,0
2191,21,Low,Employed,652,2022-01-21,0.0,0,0.0,IDFC First,Central,None,43.45,0,1
2192,41,Low,Employed,721,2020-02-10,7023.88,0,20671.67,Federal,South,None,26.46,0,0
2193,57,High,Employed,717,2020-12-06,54932.83,0,211697.3,Kotak Mahindra,North,None,12.41,0,0
2194,23,Low,Employed,799,2024-02-23,5129.13,0,16354.77,SBI,West,None,55.4,0,0
2195,38,High,Employed,769,2022-08-12,45947.16,0,124407.21,Axis,South,None,34.07,0,1
2196,30,High,Student,628,2020-10-19,62505.64,0,240116.03,Kotak Mahindra,West,None,40.46,0,1
2197,41,Medium,Employed,624,2021-08-05,5048.46,0,14765.13,ICICI,West,None,5.39,0,0
2198,37,Low,Student,710,2020-10-26,4661.9,0,9850.74,SBI,Central,None,35.26,0,0
2199,30,Low,Employed,660,2023-01-21,471.67,0,1545.34,Others,Central,None,54.33,0,0
2200,41,Medium,Student,639,2021-04-02,5985.12,0,19384.9,Kotak Mahindra,South,None,46.38,0,0
2201,55,Medium,Self-Employed,616,2020-08-13,33613.66,0,69095.95,SBI,East,None,32.13,0,1
2202,35,Medium,Employed,740,2021-03-14,14956.1,0,56571.11,HDFC,South,None,29.39,0,1
2203,44,Medium,Employed,661,2022-01-05,24628.59,0,76703.97,SBI,North,None,36.53,0,1
2204,24,High,Employed,697,2022-03-06,43307.82,1,107040.74,HDFC,North,Medical,47.67,0,0
2205,27,Medium,Employed,698,2021-03-12,27083.18,0,79156.02,Kotak Mahindra,Central,None,47.31,1,1
2206,41,Medium,Employed,711,2022-03-16,21476.37,0,79189.7,HDFC,East,None,51.38,0,1
2207,51,High,Employed,739,2021-01-08,42136.15,0,110620.92,Kotak Mahindra,East,None,56.85,0,1
2208,40,Low,Self-Employed,665,2023-07-20,586.17,0,1300.62,ICICI,Central,None,42.28,0,1
2209,33,Low,Self-Employed,635,2021-11-09,8174.96,1,13515.39,HDFC,Central,Medical,74.6,0,0
2210,36,Low,Employed,588,2021-05-17,8118.36,0,2133.09,HDFC,East,None,53.32,0,0
2211,24,Low,Student,666,2020-06-20,3290.89,0,6201.78,Axis,West,None,25.16,0,0
2212,43,Medium,Student,650,2022-09-12,0.0,0,0.0,Kotak Mahindra,West,None,46.7,0,0
2213,45,Low,Employed,657,2024-03-29,9224.31,0,40180.82,Kotak Mahindra,West,None,50.8,0,1
2214,32,Medium,Employed,703,2020-06-06,32242.7,0,28910.34,Axis,South,None,55.52,0,1
2215,32,High,Employed,751,2020-09-26,4609.88,0,10437.61,SBI,Central,None,31.5,0,1
2216,39,Low,Employed,766,2021-05-01,7158.32,0,7392.2,SBI,Central,None,1.02,0,0
2217,32,Medium,Employed,607,2021-03-03,0.0,0,0.0,HDFC,South,None,68.99,0,0
2218,36,Low,Employed,678,2021-06-15,11249.34,0,57177.23,ICICI,South,None,38.14,1,0
2219,57,Low,Self-Employed,737,2021-10-12,13920.88,0,9426.78,Axis,North,None,0.0,0,1
2220,34,Medium,Self-Employed,775,2023-06-27,19023.42,0,42321.92,Axis,West,None,34.67,0,1
2221,33,High,Employed,650,2020-06-07,52494.99,0,43832.72,Kotak Mahindra,Central,None,55.36,0,0
2222,30,Low,Unemployed,712,2023-01-12,8317.81,1,23516.64,HDFC,Central,Medical,18.68,0,0
2223,44,Low,Self-Employed,598,2020-10-25,3147.3,1,10956.92,Axis,East,Job Loss,18.36,0,1
2224,35,Low,Employed,768,2022-10-04,7327.77,0,6179.0,HDFC,East,None,35.08,0,0
2225,30,Low,Self-Employed,663,2021-03-10,7863.45,0,26767.46,HDFC,North,None,42.2,0,0
2226,50,Low,Employed,793,2021-10-12,7273.38,0,27985.73,Others,Central,None,28.45,0,0
2227,51,Medium,Employed,672,2021-01-20,23713.94,0,82801.44,RBL,South,None,32.88,0,1
2228,30,Low,Employed,681,2020-07-06,8662.77,0,24351.76,Axis,West,None,56.32,0,0
2229,18,Medium,Employed,691,2021-08-03,18058.33,0,20305.75,SBI,South,None,40.47,0,0
2230,47,Medium,Employed,607,2021-06-26,13586.96,0,57015.52,RBL,East,None,10.48,0,1
2231,30,Medium,Employed,594,2021-12-26,24996.99,0,56212.63,ICICI,South,None,63.99,0,1
2232,44,Low,Self-Employed,710,2021-12-25,10151.19,0,20011.11,HDFC,North,None,36.41,0,1
2233,18,High,Self-Employed,739,2022-03-28,43539.41,0,144880.42,RBL,North,None,22.27,0,1
2234,45,Low,Employed,736,2023-02-22,3852.53,0,8847.78,SBI,West,None,36.28,0,1
2235,24,Medium,Employed,624,2021-05-14,8688.34,0,14770.09,IDFC First,West,None,13.6,0,1
2236,44,Low,Self-Employed,708,2020-08-20,11378.62,0,24353.08,SBI,East,None,40.31,0,0
2237,37,Medium,Employed,640,2022-03-31,11081.46,0,26194.39,SBI,West,None,51.08,0,1
2238,27,Low,Employed,724,2022-03-05,6312.22,0,24425.26,Kotak Mahindra,South,None,28.6,0,0
2239,32,Low,Employed,767,2022-08-24,222.17,0,603.5,HDFC,West,None,33.86,0,1
2240,43,Low,Unemployed,652,2021-07-26,10215.39,0,37190.48,HDFC,West,None,28.26,0,1
2241,38,Low,Unemployed,718,2021-02-18,1801.74,0,3646.43,ICICI,West,None,54.53,0,1
2242,42,High,Self-Employed,671,2022-01-09,14173.29,0,22606.67,IDFC First,Central,None,35.26,0,1
2243,56,Medium,Employed,687,2020-09-16,10107.63,0,35750.43,Federal,South,None,28.44,0,1
2244,21,Low,Self-Employed,684,2020-08-04,10145.14,0,22739.28,HDFC,North,None,43.0,0,1
2245,53,Medium,Employed,619,2021-06-27,17838.35,1,42482.29,Others,North,Job Loss,34.61,0,1
2246,38,High,Employed,675,2023-02-24,27325.0,0,96509.38,ICICI,West,None,37.48,0,1
2247,28,Medium,Employed,681,2022-04-12,36526.4,0,59795.57,RBL,West,None,24.27,0,1
2248,23,Low,Self-Employed,662,2022-06-10,10610.92,0,30392.15,Kotak Mahindra,South,None,52.53,0,1
2249,35,High,Employed,716,2020-06-28,168.53,0,398.27,Federal,North,None,31.92,0,0
2250,46,Low,Employed,611,2021-12-12,3633.16,0,10465.49,IDFC First,East,None,34.13,0,0
2251,35,Medium,Self-Employed,611,2021-04-09,220.27,0,708.87,HDFC,West,None,43.75,0,0
2252,52,Medium,Unemployed,697,2021-03-22,15219.91,0,68899.75,Axis,West,None,79.38,0,1
2253,22,High,Self-Employed,559,2020-11-04,60726.9,0,45024.66,HDFC,Central,None,57.3,1,1
2254,36,High,Employed,736,2022-03-26,44975.72,0,87170.88,HDFC,Central,None,27.03,0,0
2255,24,High,Unemployed,607,2022-12-15,35327.5,0,92708.25,Axis,South,None,15.28,0,1
2256,40,Low,Self-Employed,689,2022-07-20,5640.85,0,13144.32,Axis,East,None,46.52,0,0
2257,45,High,Employed,793,2020-06-10,46399.88,0,90400.57,Axis,East,None,28.74,0,0
2258,32,Low,Employed,692,2021-09-14,0.0,0,0.0,HDFC,East,None,35.4,0,0
2259,18,Low,Employed,737,2022-09-01,7397.97,0,13804.49,HDFC,South,None,36.41,0,0
2260,38,Medium,Employed,703,2020-01-22,21686.09,0,60947.07,HDFC,South,None,38.0,0,1
2261,41,Medium,Employed,693,2020-04-05,7260.56,0,24500.82,HDFC,South,None,35.76,0,0
2262,41,Medium,Employed,686,2020-02-25,11122.88,0,26582.04,SBI,North,None,30.55,0,1
2263,49,Medium,Employed,742,2020-07-30,39673.01,0,113458.87,Axis,West,None,0.0,0,0
2264,26,High,Employed,656,2021-02-11,50554.04,0,126535.08,SBI,North,None,44.22,0,1
2265,43,Low,Unemployed,562,2020-07-07,0.0,0,0.0,ICICI,West,None,52.38,0,1
2266,48,Low,Employed,704,2020-12-24,4248.56,0,5321.56,SBI,Central,None,21.19,0,0
2267,19,High,Employed,711,2021-01-22,39419.57,0,119801.09,SBI,West,None,54.8,1,1
2268,40,Low,Self-Employed,570,2021-08-29,19541.45,0,37791.93,Kotak Mahindra,West,None,46.34,0,0
2269,31,Medium,Employed,699,2021-08-21,28900.06,0,57495.62,Federal,West,None,42.71,0,1
2270,36,Medium,Employed,626,2021-01-06,30899.69,0,74753.65,SBI,East,None,43.98,0,0
2271,40,Medium,Employed,737,2021-01-21,23978.94,0,55437.7,Axis,North,None,55.03,0,1
2272,32,Medium,Unemployed,521,2023-03-15,10154.76,0,19145.5,RBL,North,None,50.97,0,1
2273,30,Low,Student,775,2020-12-18,15975.02,0,57653.77,RBL,North,None,8.58,0,0
2274,37,High,Self-Employed,659,2022-02-11,57088.26,0,157684.64,RBL,West,None,66.48,0,1
2275,26,Low,Self-Employed,628,2023-04-30,14376.91,0,27899.26,ICICI,North,None,51.24,0,1
2276,26,Medium,Employed,683,2022-05-07,37009.45,0,75801.52,ICICI,West,None,20.51,0,1
2277,43,Low,Unemployed,663,2021-03-09,15778.49,0,39891.13,RBL,Central,None,4.39,0,1
2278,25,Medium,Student,713,2021-05-09,19838.07,0,41939.95,Kotak Mahindra,East,None,16.0,0,1
2279,43,Medium,Employed,683,2021-08-23,22732.16,0,37361.17,HDFC,North,None,65.19,0,0
2280,41,High,Self-Employed,593,2020-05-25,43857.6,0,112479.62,HDFC,West,None,38.2,0,0
2281,19,Medium,Employed,627,2021-02-26,29285.3,0,72152.37,HDFC,East,None,56.03,0,0
